date,plant,region,product,produced_quantity,production_capacity
2023-07-11,P_LATAM,LATAM,C,1967,3365
2023-07-11,P_NA,NA,A,3555,3946
2023-07-11,P_NA,NA,B,2073,2396
2023-07-11,P_NA,NA,C,1638,2960
2023-07-11,P_EU,EU,A,1832,3032
2023-07-11,P_EU,EU,B,1957,3855
2023-07-11,P_EU,EU,C,2015,2208
2023-07-11,P_APAC,APAC,A,1285,2862
2023-07-11,P_APAC,APAC,B,1636,2561
2023-07-11,P_APAC,APAC,C,2235,2826
2023-07-12,P_LATAM,LATAM,A,2659,2373
2023-07-12,P_LATAM,LATAM,B,1824,3558
2023-07-12,P_LATAM,LATAM,C,1955,3759
2023-07-12,P_NA,NA,A,2597,3631
2023-07-12,P_NA,NA,B,599,1640
2023-07-12,P_NA,NA,C,1166,1664
2023-07-12,P_EU,EU,A,790,1618
2023-07-12,P_EU,EU,B,2635,2987
2023-07-12,P_EU,EU,C,851,2263
2023-07-12,P_APAC,APAC,A,1452,3819
2023-07-12,P_APAC,APAC,B,1189,3370
2023-07-12,P_APAC,APAC,C,4364,3943
2023-07-13,P_LATAM,LATAM,A,1584,3106
2023-07-13,P_LATAM,LATAM,B,2606,3190
2023-07-13,P_LATAM,LATAM,C,1809,2842
2023-07-13,P_NA,NA,A,1174,2581
2023-07-13,P_NA,NA,B,1744,1656
2023-07-13,P_NA,NA,C,836,2394
2023-07-13,P_EU,EU,A,1600,3637
2023-07-13,P_EU,EU,B,3407,3645
2023-07-13,P_EU,EU,C,1141,3236
2023-07-13,P_APAC,APAC,A,3429,3118
2023-07-13,P_APAC,APAC,B,1693,2262
2023-07-13,P_APAC,APAC,C,2284,1973
2023-07-14,P_LATAM,LATAM,A,3158,3240
2023-07-14,P_LATAM,LATAM,B,4359,3676
2023-07-14,P_LATAM,LATAM,C,2957,3672
2023-07-14,P_NA,NA,A,2324,2000
2023-07-14,P_NA,NA,B,990,1843
2023-07-14,P_NA,NA,C,910,1584
2023-07-14,P_EU,EU,A,2237,2417
2023-07-14,P_EU,EU,B,1766,2248
2023-07-14,P_EU,EU,C,2627,2932
2023-07-14,P_APAC,APAC,A,2889,2829
2023-07-14,P_APAC,APAC,B,2074,2733
2023-07-14,P_APAC,APAC,C,929,1900
2023-07-15,P_LATAM,LATAM,A,3548,3307
2023-07-15,P_LATAM,LATAM,B,1237,3970
2023-07-15,P_LATAM,LATAM,C,1271,3881
2023-07-15,P_NA,NA,A,1334,2229
2023-07-15,P_NA,NA,B,1900,1740
2023-07-15,P_NA,NA,C,3647,3380
2023-07-15,P_EU,EU,A,575,1712
2023-07-15,P_EU,EU,B,3273,2783
2023-07-15,P_EU,EU,C,1975,2508
2023-07-15,P_APAC,APAC,A,2297,3430
2023-07-15,P_APAC,APAC,B,2182,3922
2023-07-15,P_APAC,APAC,C,506,1557
2023-07-16,P_LATAM,LATAM,A,2602,2459
2023-07-16,P_LATAM,LATAM,B,854,2026
2023-07-16,P_LATAM,LATAM,C,3781,3306
2023-07-16,P_NA,NA,A,1426,3068
2023-07-16,P_NA,NA,B,1698,3641
2023-07-16,P_NA,NA,C,2200,2765
2023-07-16,P_EU,EU,A,1659,1982
2023-07-16,P_EU,EU,B,2757,3558
2023-07-16,P_EU,EU,C,1321,1930
2023-07-16,P_APAC,APAC,A,1389,3210
2023-07-16,P_APAC,APAC,B,2065,2712
2023-07-16,P_APAC,APAC,C,1301,2895
2023-07-17,P_LATAM,LATAM,A,3951,3939
2023-07-17,P_LATAM,LATAM,B,811,1840
2023-07-17,P_LATAM,LATAM,C,856,2498
2023-07-17,P_NA,NA,A,3748,3515
2023-07-17,P_NA,NA,B,1738,1600
2023-07-17,P_NA,NA,C,2186,1919
2023-07-17,P_EU,EU,A,902,2173
2023-07-17,P_EU,EU,B,2028,2508
2023-07-17,P_EU,EU,C,1817,1873
2023-07-17,P_APAC,APAC,A,4149,3632
2023-07-17,P_APAC,APAC,B,1157,1996
2023-07-17,P_APAC,APAC,C,2484,2356
2023-07-18,P_LATAM,LATAM,A,1565,1532
2023-07-18,P_LATAM,LATAM,B,1254,2613
2023-07-18,P_LATAM,LATAM,C,4108,3962
2023-07-18,P_NA,NA,A,3019,3007
2023-07-18,P_NA,NA,B,1164,2680
2023-07-18,P_NA,NA,C,3328,3982
2023-07-18,P_EU,EU,A,1944,2422
2023-07-18,P_EU,EU,B,2943,3019
2023-07-18,P_EU,EU,C,2120,1850
2023-07-18,P_APAC,APAC,A,2748,3526
2023-07-18,P_APAC,APAC,B,2090,2336
2023-07-18,P_APAC,APAC,C,1283,2664
2023-07-19,P_LATAM,LATAM,A,1842,3114
2023-07-19,P_LATAM,LATAM,B,2913,3558
2023-07-19,P_LATAM,LATAM,C,2587,2582
2023-07-19,P_NA,NA,A,1491,1691
2023-07-19,P_NA,NA,B,3039,3787
2023-07-19,P_NA,NA,C,3794,3503
2023-07-19,P_EU,EU,A,688,1756
2023-07-19,P_EU,EU,B,1129,1628
2023-07-19,P_EU,EU,C,3845,3340
2023-07-19,P_APAC,APAC,A,2892,3172
2023-07-19,P_APAC,APAC,B,2300,3393
2023-07-19,P_APAC,APAC,C,755,1769
2023-07-20,P_LATAM,LATAM,A,2857,3279
2023-07-20,P_LATAM,LATAM,B,3081,3651
2023-07-20,P_LATAM,LATAM,C,1182,1727
2023-07-20,P_NA,NA,A,1770,1698
2023-07-20,P_NA,NA,B,1571,2536
2023-07-20,P_NA,NA,C,1713,3800
2023-07-20,P_EU,EU,A,3066,3107
2023-07-20,P_EU,EU,B,1523,2074
2023-07-20,P_EU,EU,C,1966,1983
2023-07-20,P_APAC,APAC,A,2286,2121
2023-07-20,P_APAC,APAC,B,757,2156
2023-07-20,P_APAC,APAC,C,2590,3559
2023-07-21,P_LATAM,LATAM,A,2283,3677
2023-07-21,P_LATAM,LATAM,B,2088,2565
2023-07-21,P_LATAM,LATAM,C,1759,1905
2023-07-21,P_NA,NA,A,1010,1994
2023-07-21,P_NA,NA,B,2148,3747
2023-07-21,P_NA,NA,C,1985,2399
2023-07-21,P_EU,EU,A,3631,3717
2023-07-21,P_EU,EU,B,3232,3794
2023-07-21,P_EU,EU,C,2667,2475
2023-07-21,P_APAC,APAC,A,1110,1943
2023-07-21,P_APAC,APAC,B,709,2359
2023-07-21,P_APAC,APAC,C,3056,2946
2023-07-22,P_LATAM,LATAM,A,4071,3659
2023-07-22,P_LATAM,LATAM,B,3427,3194
2023-07-22,P_LATAM,LATAM,C,1178,2966
2023-07-22,P_NA,NA,A,2527,3530
2023-07-22,P_NA,NA,B,3827,3928
2023-07-22,P_NA,NA,C,1059,3476
2023-07-22,P_EU,EU,A,3643,3528
2023-07-22,P_EU,EU,B,2509,3723
2023-07-22,P_EU,EU,C,2621,2553
2023-07-22,P_APAC,APAC,A,2105,2416
2023-07-22,P_APAC,APAC,B,3375,3946
2023-07-22,P_APAC,APAC,C,3144,3551
2023-07-23,P_LATAM,LATAM,A,2444,2856
2023-07-23,P_LATAM,LATAM,B,2791,3166
2023-07-23,P_LATAM,LATAM,C,757,1793
2023-07-23,P_NA,NA,A,1626,1516
2023-07-23,P_NA,NA,B,1137,2808
2023-07-23,P_NA,NA,C,1143,1834
2023-07-23,P_EU,EU,A,1268,2274
2023-07-23,P_EU,EU,B,2270,3535
2023-07-23,P_EU,EU,C,1817,1807
2023-07-23,P_APAC,APAC,A,2660,3923
2023-07-23,P_APAC,APAC,B,2256,2565
2023-07-23,P_APAC,APAC,C,2003,2706
2023-07-24,P_LATAM,LATAM,A,3180,3467
2023-07-24,P_LATAM,LATAM,B,3815,3403
2023-07-24,P_LATAM,LATAM,C,1982,1981
2023-07-24,P_NA,NA,A,1803,2601
2023-07-24,P_NA,NA,B,1254,3483
2023-07-24,P_NA,NA,C,2597,3695
2023-07-24,P_EU,EU,A,2898,2505
2023-07-24,P_EU,EU,B,3727,3878
2023-07-24,P_EU,EU,C,1015,2864
2023-07-24,P_APAC,APAC,A,1359,2867
2023-07-24,P_APAC,APAC,B,1527,3535
2023-07-24,P_APAC,APAC,C,2907,2622
2023-07-25,P_LATAM,LATAM,A,1746,3043
2023-07-25,P_LATAM,LATAM,B,2481,2361
2023-07-25,P_LATAM,LATAM,C,1493,1808
2023-07-25,P_NA,NA,A,2961,3200
2023-07-25,P_NA,NA,B,1114,2750
2023-07-25,P_NA,NA,C,2460,2486
2023-07-25,P_EU,EU,A,1082,3606
2023-07-25,P_EU,EU,B,2430,2318
2023-07-25,P_EU,EU,C,4026,3952
2023-07-25,P_APAC,APAC,A,2800,3310
2023-07-25,P_APAC,APAC,B,1285,2052
2023-07-25,P_APAC,APAC,C,1088,2041
2023-07-26,P_LATAM,LATAM,A,2159,2664
2023-07-26,P_LATAM,LATAM,B,1812,3489
2023-07-26,P_LATAM,LATAM,C,1163,3515
2023-07-26,P_NA,NA,A,2495,3573
2023-07-26,P_NA,NA,B,2259,2127
2023-07-26,P_NA,NA,C,1644,2297
2023-07-26,P_EU,EU,A,930,1526
2023-07-26,P_EU,EU,B,1522,2507
2023-07-26,P_EU,EU,C,1730,2319
2023-07-26,P_APAC,APAC,A,2108,1950
2023-07-26,P_APAC,APAC,B,2418,3625
2023-07-26,P_APAC,APAC,C,2533,2723
2023-07-27,P_LATAM,LATAM,A,998,2679
2023-07-27,P_LATAM,LATAM,B,1238,1699
2023-07-27,P_LATAM,LATAM,C,3069,3247
2023-07-27,P_NA,NA,A,2835,2403
2023-07-27,P_NA,NA,B,1605,1902
2023-07-27,P_NA,NA,C,3445,3793
2023-07-27,P_EU,EU,A,724,2229
2023-07-27,P_EU,EU,B,1874,1639
2023-07-27,P_EU,EU,C,917,1813
2023-07-27,P_APAC,APAC,A,1592,2651
2023-07-27,P_APAC,APAC,B,1445,3158
2023-07-27,P_APAC,APAC,C,1387,3682
2023-07-28,P_LATAM,LATAM,A,3040,3402
2023-07-28,P_LATAM,LATAM,B,1359,2079
2023-07-28,P_LATAM,LATAM,C,2240,2783
2023-07-28,P_NA,NA,A,3898,3656
2023-07-28,P_NA,NA,B,1940,2477
2023-07-28,P_NA,NA,C,3201,3154
2023-07-28,P_EU,EU,A,1491,3571
2023-07-28,P_EU,EU,B,1858,1671
2023-07-28,P_EU,EU,C,4468,3923
2023-07-28,P_APAC,APAC,A,3150,2631
2023-07-28,P_APAC,APAC,B,1739,2763
2023-07-28,P_APAC,APAC,C,2929,3040
2023-07-29,P_LATAM,LATAM,A,2607,3072
2023-07-29,P_LATAM,LATAM,B,2225,1872
2023-07-29,P_LATAM,LATAM,C,2214,3824
2023-07-29,P_NA,NA,A,2424,3452
2023-07-29,P_NA,NA,B,1391,1641
2023-07-29,P_NA,NA,C,3690,3504
2023-07-29,P_EU,EU,A,1467,3563
2023-07-29,P_EU,EU,B,2020,2967
2023-07-29,P_EU,EU,C,3968,3866
2023-07-29,P_APAC,APAC,A,2928,2801
2023-07-29,P_APAC,APAC,B,1315,3343
2023-07-29,P_APAC,APAC,C,1055,3437
2023-07-30,P_LATAM,LATAM,A,1467,2605
2023-07-30,P_LATAM,LATAM,B,856,2418
2023-07-30,P_LATAM,LATAM,C,1601,1503
2023-07-30,P_NA,NA,A,2856,2905
2023-07-30,P_NA,NA,B,910,2688
2023-07-30,P_NA,NA,C,2596,2186
2023-07-30,P_EU,EU,A,1838,3589
2023-07-30,P_EU,EU,B,978,1727
2023-07-30,P_EU,EU,C,1175,2064
2023-07-30,P_APAC,APAC,A,3269,3840
2023-07-30,P_APAC,APAC,B,1713,2288
2023-07-30,P_APAC,APAC,C,3937,3729
2023-07-31,P_LATAM,LATAM,A,1800,3606
2023-07-31,P_LATAM,LATAM,B,1582,3549
2023-07-31,P_LATAM,LATAM,C,3367,2929
2023-07-31,P_NA,NA,A,2261,2419
2023-07-31,P_NA,NA,B,2686,3653
2023-07-31,P_NA,NA,C,3094,2946
2023-07-31,P_EU,EU,A,1880,1966
2023-07-31,P_EU,EU,B,3355,3750
2023-07-31,P_EU,EU,C,600,1857
2023-07-31,P_APAC,APAC,A,1159,1690
2023-07-31,P_APAC,APAC,B,2988,2671
2023-07-31,P_APAC,APAC,C,2197,3397
2023-08-01,P_LATAM,LATAM,A,2223,2290
2023-08-01,P_LATAM,LATAM,B,1885,2266
2023-08-01,P_LATAM,LATAM,C,3077,3009
2023-08-01,P_NA,NA,A,1738,2366
2023-08-01,P_NA,NA,B,2282,3808
2023-08-01,P_NA,NA,C,1522,2225
2023-08-01,P_EU,EU,A,2812,3103
2023-08-01,P_EU,EU,B,689,1905
2023-08-01,P_EU,EU,C,3078,3551
2023-08-01,P_APAC,APAC,A,1351,1978
2023-08-01,P_APAC,APAC,B,3827,3449
2023-08-01,P_APAC,APAC,C,1073,2392
2023-08-02,P_LATAM,LATAM,A,1059,3320
2023-08-02,P_LATAM,LATAM,B,2054,1720
2023-08-02,P_LATAM,LATAM,C,2742,3328
2023-08-02,P_NA,NA,A,3427,3829
2023-08-02,P_NA,NA,B,2885,2968
2023-08-02,P_NA,NA,C,3315,2778
2023-08-02,P_EU,EU,A,1708,2615
2023-08-02,P_EU,EU,B,1530,3564
2023-08-02,P_EU,EU,C,1450,3928
2023-08-02,P_APAC,APAC,A,2168,3023
2023-08-02,P_APAC,APAC,B,2320,2397
2023-08-02,P_APAC,APAC,C,1896,1832
2023-08-03,P_LATAM,LATAM,A,1586,2513
2023-08-03,P_LATAM,LATAM,B,4081,3887
2023-08-03,P_LATAM,LATAM,C,1283,3638
2023-08-03,P_NA,NA,A,1915,2273
2023-08-03,P_NA,NA,B,1743,2198
2023-08-03,P_NA,NA,C,3843,3584
2023-08-03,P_EU,EU,A,2364,2921
2023-08-03,P_EU,EU,B,2073,2224
2023-08-03,P_EU,EU,C,2482,2167
2023-08-03,P_APAC,APAC,A,2090,2777
2023-08-03,P_APAC,APAC,B,2440,2257
2023-08-03,P_APAC,APAC,C,1970,2365
2023-08-04,P_LATAM,LATAM,A,2012,3011
2023-08-04,P_LATAM,LATAM,B,2532,3836
2023-08-04,P_LATAM,LATAM,C,2012,3065
2023-08-04,P_NA,NA,A,794,2178
2023-08-04,P_NA,NA,B,883,1513
2023-08-04,P_NA,NA,C,3183,3196
2023-08-04,P_EU,EU,A,1813,2108
2023-08-04,P_EU,EU,B,2922,3070
2023-08-04,P_EU,EU,C,2034,1840
2023-08-04,P_APAC,APAC,A,1140,3148
2023-08-04,P_APAC,APAC,B,2693,3912
2023-08-04,P_APAC,APAC,C,1676,3380
2023-08-05,P_LATAM,LATAM,A,2284,2327
2023-08-05,P_LATAM,LATAM,B,1890,1730
2023-08-05,P_LATAM,LATAM,C,1981,2122
2023-08-05,P_NA,NA,A,2782,3177
2023-08-05,P_NA,NA,B,2823,3783
2023-08-05,P_NA,NA,C,4368,3960
2023-08-05,P_EU,EU,A,2208,1965
2023-08-05,P_EU,EU,B,3045,2889
2023-08-05,P_EU,EU,C,841,1878
2023-08-05,P_APAC,APAC,A,2827,3476
2023-08-05,P_APAC,APAC,B,3557,3529
2023-08-05,P_APAC,APAC,C,1552,2471
2023-08-06,P_LATAM,LATAM,A,1515,2676
2023-08-06,P_LATAM,LATAM,B,1529,2726
2023-08-06,P_LATAM,LATAM,C,1900,1775
2023-08-06,P_NA,NA,A,4096,3429
2023-08-06,P_NA,NA,B,1738,2904
2023-08-06,P_NA,NA,C,3763,3217
2023-08-06,P_EU,EU,A,946,1774
2023-08-06,P_EU,EU,B,1486,3312
2023-08-06,P_EU,EU,C,1407,1606
2023-08-06,P_APAC,APAC,A,2456,2549
2023-08-06,P_APAC,APAC,B,1269,3152
2023-08-06,P_APAC,APAC,C,2959,2487
2023-08-07,P_LATAM,LATAM,A,3641,3141
2023-08-07,P_LATAM,LATAM,B,910,2368
2023-08-07,P_LATAM,LATAM,C,4581,3869
2023-08-07,P_NA,NA,A,1665,2549
2023-08-07,P_NA,NA,B,923,2402
2023-08-07,P_NA,NA,C,4215,3560
2023-08-07,P_EU,EU,A,2243,2988
2023-08-07,P_EU,EU,B,2523,3210
2023-08-07,P_EU,EU,C,1434,1913
2023-08-07,P_APAC,APAC,A,2159,3414
2023-08-07,P_APAC,APAC,B,1187,2484
2023-08-07,P_APAC,APAC,C,1298,2704
2023-08-08,P_LATAM,LATAM,A,1425,1719
2023-08-08,P_LATAM,LATAM,B,3394,3819
2023-08-08,P_LATAM,LATAM,C,4435,3854
2023-08-08,P_NA,NA,A,3571,3264
2023-08-08,P_NA,NA,B,2845,2768
2023-08-08,P_NA,NA,C,710,1777
2023-08-08,P_EU,EU,A,3166,3161
2023-08-08,P_EU,EU,B,1197,2114
2023-08-08,P_EU,EU,C,2585,3724
2023-08-08,P_APAC,APAC,A,1613,2484
2023-08-08,P_APAC,APAC,B,3056,3504
2023-08-08,P_APAC,APAC,C,2052,1879
2023-08-09,P_LATAM,LATAM,A,2257,2462
2023-08-09,P_LATAM,LATAM,B,3111,3136
2023-08-09,P_LATAM,LATAM,C,2806,2704
2023-08-09,P_NA,NA,A,3311,3853
2023-08-09,P_NA,NA,B,839,2078
2023-08-09,P_NA,NA,C,2394,3750
2023-08-09,P_EU,EU,A,2560,2285
2023-08-09,P_EU,EU,B,968,3222
2023-08-09,P_EU,EU,C,2796,2895
2023-08-09,P_APAC,APAC,A,2407,2595
2023-08-09,P_APAC,APAC,B,1254,1545
2023-08-09,P_APAC,APAC,C,2112,2161
2023-08-10,P_LATAM,LATAM,A,940,1779
2023-08-10,P_LATAM,LATAM,B,1886,3599
2023-08-10,P_LATAM,LATAM,C,763,2421
2023-08-10,P_NA,NA,A,3233,2871
2023-08-10,P_NA,NA,B,2704,2305
2023-08-10,P_NA,NA,C,550,1673
2023-08-10,P_EU,EU,A,3346,3618
2023-08-10,P_EU,EU,B,1731,2628
2023-08-10,P_EU,EU,C,1717,1994
2023-08-10,P_APAC,APAC,A,2565,3222
2023-08-10,P_APAC,APAC,B,2232,2826
2023-08-10,P_APAC,APAC,C,1528,1975
2023-08-11,P_LATAM,LATAM,A,3323,2856
2023-08-11,P_LATAM,LATAM,B,3014,3350
2023-08-11,P_LATAM,LATAM,C,2390,3857
2023-08-11,P_NA,NA,A,1602,2075
2023-08-11,P_NA,NA,B,1902,2237
2023-08-11,P_NA,NA,C,4258,3874
2023-08-11,P_EU,EU,A,1226,1959
2023-08-11,P_EU,EU,B,1143,3491
2023-08-11,P_EU,EU,C,1130,2080
2023-08-11,P_APAC,APAC,A,3945,3695
2023-08-11,P_APAC,APAC,B,1302,1710
2023-08-11,P_APAC,APAC,C,1368,1799
2023-08-12,P_LATAM,LATAM,A,2107,2475
2023-08-12,P_LATAM,LATAM,B,1481,1985
2023-08-12,P_LATAM,LATAM,C,1017,2256
2023-08-12,P_NA,NA,A,1131,1535
2023-08-12,P_NA,NA,B,2706,2926
2023-08-12,P_NA,NA,C,2411,2436
2023-08-12,P_EU,EU,A,2674,3405
2023-08-12,P_EU,EU,B,1560,2046
2023-08-12,P_EU,EU,C,2850,3439
2023-08-12,P_APAC,APAC,A,3051,3898
2023-08-12,P_APAC,APAC,B,2112,3849
2023-08-12,P_APAC,APAC,C,3408,3701
2023-08-13,P_LATAM,LATAM,A,3805,3510
2023-08-13,P_LATAM,LATAM,B,1224,2766
2023-08-13,P_LATAM,LATAM,C,909,1884
2023-08-13,P_NA,NA,A,1680,3560
2023-08-13,P_NA,NA,B,2629,2392
2023-08-13,P_NA,NA,C,716,1726
2023-08-13,P_EU,EU,A,2397,3626
2023-08-13,P_EU,EU,B,1926,2243
2023-08-13,P_EU,EU,C,1106,2746
2023-08-13,P_APAC,APAC,A,1495,1603
2023-08-13,P_APAC,APAC,B,2553,2462
2023-08-13,P_APAC,APAC,C,1014,2388
2023-08-14,P_LATAM,LATAM,A,1495,1587
2023-08-14,P_LATAM,LATAM,B,1868,2391
2023-08-14,P_LATAM,LATAM,C,2814,3081
2023-08-14,P_NA,NA,A,1432,1937
2023-08-14,P_NA,NA,B,1421,3123
2023-08-14,P_NA,NA,C,2200,3484
2023-08-14,P_EU,EU,A,2471,3320
2023-08-14,P_EU,EU,B,1278,3827
2023-08-14,P_EU,EU,C,2071,2418
2023-08-14,P_APAC,APAC,A,1327,1952
2023-08-14,P_APAC,APAC,B,3550,3337
2023-08-14,P_APAC,APAC,C,3112,2602
2023-08-15,P_LATAM,LATAM,A,1742,3903
2023-08-15,P_LATAM,LATAM,B,2014,1705
2023-08-15,P_LATAM,LATAM,C,1866,2352
2023-08-15,P_NA,NA,A,2044,2485
2023-08-15,P_NA,NA,B,2447,2392
2023-08-15,P_NA,NA,C,2459,3403
2023-08-15,P_EU,EU,A,3982,3718
2023-08-15,P_EU,EU,B,2017,2227
2023-08-15,P_EU,EU,C,1724,1927
2023-08-15,P_APAC,APAC,A,1345,2696
2023-08-15,P_APAC,APAC,B,3423,3213
2023-08-15,P_APAC,APAC,C,2514,2292
2023-08-16,P_LATAM,LATAM,A,1209,2526
2023-08-16,P_LATAM,LATAM,B,2167,2387
2023-08-16,P_LATAM,LATAM,C,3966,3382
2023-08-16,P_NA,NA,A,1577,3523
2023-08-16,P_NA,NA,B,3373,3224
2023-08-16,P_NA,NA,C,2124,2876
2023-08-16,P_EU,EU,A,3075,3014
2023-08-16,P_EU,EU,B,946,2785
2023-08-16,P_EU,EU,C,1475,3200
2023-08-16,P_APAC,APAC,A,2141,2810
2023-08-16,P_APAC,APAC,B,3118,2692
2023-08-16,P_APAC,APAC,C,1064,1546
2023-08-17,P_LATAM,LATAM,A,1649,3796
2023-08-17,P_LATAM,LATAM,B,1823,3020
2023-08-17,P_LATAM,LATAM,C,1402,2830
2023-08-17,P_NA,NA,A,2973,2667
2023-08-17,P_NA,NA,B,3266,2785
2023-08-17,P_NA,NA,C,1666,3717
2023-08-17,P_EU,EU,A,2593,2824
2023-08-17,P_EU,EU,B,925,2516
2023-08-17,P_EU,EU,C,2922,3225
2023-08-17,P_APAC,APAC,A,1615,1528
2023-08-17,P_APAC,APAC,B,2101,2052
2023-08-17,P_APAC,APAC,C,1627,2919
2023-08-18,P_LATAM,LATAM,A,3906,3400
2023-08-18,P_LATAM,LATAM,B,2537,2979
2023-08-18,P_LATAM,LATAM,C,3290,3875
2023-08-18,P_NA,NA,A,2638,2919
2023-08-18,P_NA,NA,B,2347,3705
2023-08-18,P_NA,NA,C,2894,3822
2023-08-18,P_EU,EU,A,2169,2483
2023-08-18,P_EU,EU,B,2276,2103
2023-08-18,P_EU,EU,C,1691,1796
2023-08-18,P_APAC,APAC,A,1951,1810
2023-08-18,P_APAC,APAC,B,1625,3949
2023-08-18,P_APAC,APAC,C,3628,3204
2023-08-19,P_LATAM,LATAM,A,1157,2153
2023-08-19,P_LATAM,LATAM,B,1369,2607
2023-08-19,P_LATAM,LATAM,C,3791,3920
2023-08-19,P_NA,NA,A,1809,3098
2023-08-19,P_NA,NA,B,3269,3165
2023-08-19,P_NA,NA,C,2225,2255
2023-08-19,P_EU,EU,A,2968,2492
2023-08-19,P_EU,EU,B,2683,2861
2023-08-19,P_EU,EU,C,1776,3361
2023-08-19,P_APAC,APAC,A,540,1681
2023-08-19,P_APAC,APAC,B,1116,1761
2023-08-19,P_APAC,APAC,C,2186,2009
2023-08-20,P_LATAM,LATAM,A,2100,2551
2023-08-20,P_LATAM,LATAM,B,2065,1858
2023-08-20,P_LATAM,LATAM,C,787,2444
2023-08-20,P_NA,NA,A,3128,2776
2023-08-20,P_NA,NA,B,3488,2919
2023-08-20,P_NA,NA,C,3336,3053
2023-08-20,P_EU,EU,A,907,2906
2023-08-20,P_EU,EU,B,3849,3641
2023-08-20,P_EU,EU,C,2310,2617
2023-08-20,P_APAC,APAC,A,2353,3342
2023-08-20,P_APAC,APAC,B,2052,1806
2023-08-20,P_APAC,APAC,C,937,2847
2023-08-21,P_LATAM,LATAM,A,3627,3792
2023-08-21,P_LATAM,LATAM,B,1183,1799
2023-08-21,P_LATAM,LATAM,C,2194,3601
2023-08-21,P_NA,NA,A,1686,3706
2023-08-21,P_NA,NA,B,1179,2493
2023-08-21,P_NA,NA,C,1618,1883
2023-08-21,P_EU,EU,A,1120,1568
2023-08-21,P_EU,EU,B,1344,1816
2023-08-21,P_EU,EU,C,874,1888
2023-08-21,P_APAC,APAC,A,1221,1601
2023-08-21,P_APAC,APAC,B,1235,1549
2023-08-21,P_APAC,APAC,C,2871,2483
2023-08-22,P_LATAM,LATAM,A,1176,2647
2023-08-22,P_LATAM,LATAM,B,1086,1944
2023-08-22,P_LATAM,LATAM,C,2229,1939
2023-08-22,P_NA,NA,A,1219,3465
2023-08-22,P_NA,NA,B,3048,3160
2023-08-22,P_NA,NA,C,4104,3647
2023-08-22,P_EU,EU,A,2618,3175
2023-08-22,P_EU,EU,B,1174,2717
2023-08-22,P_EU,EU,C,2685,3484
2023-08-22,P_APAC,APAC,A,965,1864
2023-08-22,P_APAC,APAC,B,3259,2791
2023-08-22,P_APAC,APAC,C,1759,2615
2023-08-23,P_LATAM,LATAM,A,3780,3256
2023-08-23,P_LATAM,LATAM,B,2319,2156
2023-08-23,P_LATAM,LATAM,C,2260,2177
2023-08-23,P_NA,NA,A,4170,3863
2023-08-23,P_NA,NA,B,2001,3699
2023-08-23,P_NA,NA,C,971,2703
2023-08-23,P_EU,EU,A,1568,1701
2023-08-23,P_EU,EU,B,866,2420
2023-08-23,P_EU,EU,C,1432,2987
2023-08-23,P_APAC,APAC,A,2248,2018
2023-08-23,P_APAC,APAC,B,806,2269
2023-08-23,P_APAC,APAC,C,4521,3926
2023-08-24,P_LATAM,LATAM,A,1642,2140
2023-08-24,P_LATAM,LATAM,B,3667,3326
2023-08-24,P_LATAM,LATAM,C,2318,2161
2023-08-24,P_NA,NA,A,1787,3520
2023-08-24,P_NA,NA,B,1442,3374
2023-08-24,P_NA,NA,C,1149,1634
2023-08-24,P_EU,EU,A,1106,2250
2023-08-24,P_EU,EU,B,1512,1927
2023-08-24,P_EU,EU,C,850,1648
2023-08-24,P_APAC,APAC,A,4184,3851
2023-08-24,P_APAC,APAC,B,745,2154
2023-08-24,P_APAC,APAC,C,1668,3661
2023-08-25,P_LATAM,LATAM,A,1380,2101
2023-08-25,P_LATAM,LATAM,B,2049,2043
2023-08-25,P_LATAM,LATAM,C,3402,2939
2023-08-25,P_NA,NA,A,2472,2618
2023-08-25,P_NA,NA,B,3754,3763
2023-08-25,P_NA,NA,C,2213,3399
2023-08-25,P_EU,EU,A,2532,2187
2023-08-25,P_EU,EU,B,902,2250
2023-08-25,P_EU,EU,C,1980,2698
2023-08-25,P_APAC,APAC,A,926,2776
2023-08-25,P_APAC,APAC,B,2782,3783
2023-08-25,P_APAC,APAC,C,3088,3112
2023-08-26,P_LATAM,LATAM,A,2052,3464
2023-08-26,P_LATAM,LATAM,B,3247,2789
2023-08-26,P_LATAM,LATAM,C,1086,1601
2023-08-26,P_NA,NA,A,720,1867
2023-08-26,P_NA,NA,B,2306,2028
2023-08-26,P_NA,NA,C,1364,3129
2023-08-26,P_EU,EU,A,2656,2298
2023-08-26,P_EU,EU,B,1104,2317
2023-08-26,P_EU,EU,C,3823,3562
2023-08-26,P_APAC,APAC,A,2258,3057
2023-08-26,P_APAC,APAC,B,1993,3998
2023-08-26,P_APAC,APAC,C,933,1544
2023-08-27,P_LATAM,LATAM,A,1658,1686
2023-08-27,P_LATAM,LATAM,B,1818,3764
2023-08-27,P_LATAM,LATAM,C,1241,3600
2023-08-27,P_NA,NA,A,3030,3102
2023-08-27,P_NA,NA,B,2079,2863
2023-08-27,P_NA,NA,C,2262,3767
2023-08-27,P_EU,EU,A,1088,3386
2023-08-27,P_EU,EU,B,1225,2874
2023-08-27,P_EU,EU,C,3238,2957
2023-08-27,P_APAC,APAC,A,3486,3768
2023-08-27,P_APAC,APAC,B,4033,3452
