order_id,region,product,order_date,requested_delivery_date,actual_delivery_date,quantity
1552,LATAM,B,2023-07-06,2023-07-11,2023-07-11,1670
1553,NA,B,2023-07-06,2023-07-11,2023-07-11,1054
1554,NA,C,2023-07-06,2023-07-11,2023-07-18,2607
1555,EU,A,2023-07-06,2023-07-11,2023-07-13,2090
1556,EU,C,2023-07-06,2023-07-11,2023-07-12,2743
1557,APAC,A,2023-07-06,2023-07-11,2023-07-21,574
1558,APAC,C,2023-07-06,2023-07-11,2023-07-18,2875
1559,LATAM,A,2023-07-07,2023-07-12,2023-07-13,2010
1560,LATAM,C,2023-07-07,2023-07-12,2023-07-13,1936
1561,NA,A,2023-07-07,2023-07-12,2023-07-13,2310
1562,NA,C,2023-07-07,2023-07-12,2023-07-22,2128
1563,EU,A,2023-07-07,2023-07-12,2023-07-14,2244
1564,APAC,B,2023-07-07,2023-07-12,2023-07-13,2150
1565,APAC,C,2023-07-07,2023-07-12,2023-07-09,772
1566,LATAM,A,2023-07-08,2023-07-13,2023-07-15,701
1567,LATAM,B,2023-07-08,2023-07-13,2023-07-20,2102
1568,LATAM,C,2023-07-08,2023-07-13,2023-07-14,1467
1569,NA,A,2023-07-08,2023-07-13,2023-07-14,2061
1570,NA,C,2023-07-08,2023-07-13,2023-07-15,1374
1571,EU,B,2023-07-08,2023-07-13,2023-07-16,2934
1572,APAC,A,2023-07-08,2023-07-13,2023-07-16,2011
1573,APAC,B,2023-07-08,2023-07-13,2023-07-20,633
1574,APAC,C,2023-07-08,2023-07-13,2023-07-23,2257
1575,LATAM,A,2023-07-09,2023-07-14,2023-07-14,1298
1576,LATAM,B,2023-07-09,2023-07-14,,1081
1577,LATAM,C,2023-07-09,2023-07-14,,1886
1578,NA,A,2023-07-09,2023-07-14,2023-07-15,726
1579,NA,C,2023-07-09,2023-07-14,2023-07-21,2109
1580,EU,A,2023-07-09,2023-07-14,2023-07-21,2594
1581,EU,B,2023-07-09,2023-07-14,2023-07-15,885
1582,EU,C,2023-07-09,2023-07-14,2023-07-17,2918
1583,APAC,B,2023-07-09,2023-07-14,2023-07-16,1871
1584,LATAM,A,2023-07-10,2023-07-15,,2442
1585,NA,A,2023-07-10,2023-07-15,2023-07-15,708
1586,NA,B,2023-07-10,2023-07-15,2023-07-16,1420
1587,NA,C,2023-07-10,2023-07-15,2023-07-15,1539
1588,EU,B,2023-07-10,2023-07-15,2023-07-25,814
1589,APAC,A,2023-07-10,2023-07-15,2023-07-18,1144
1590,APAC,B,2023-07-10,2023-07-15,2023-07-18,2290
1591,APAC,C,2023-07-10,2023-07-15,2023-07-22,1983
1592,LATAM,A,2023-07-11,2023-07-16,2023-07-23,2372
1593,LATAM,B,2023-07-11,2023-07-16,2023-07-18,1707
1594,LATAM,C,2023-07-11,2023-07-16,2023-07-17,2305
1595,NA,A,2023-07-11,2023-07-16,2023-07-17,2811
1596,NA,B,2023-07-11,2023-07-16,2023-07-18,812
1597,NA,C,2023-07-11,2023-07-16,2023-07-26,2998
1598,EU,A,2023-07-11,2023-07-16,2023-07-17,909
1599,EU,B,2023-07-11,2023-07-16,2023-07-23,1768
1600,EU,C,2023-07-11,2023-07-16,2023-07-16,2771
1601,APAC,A,2023-07-11,2023-07-16,2023-07-26,1999
1602,APAC,B,2023-07-11,2023-07-16,2023-07-16,1834
1603,LATAM,A,2023-07-12,2023-07-17,2023-07-24,1552
1604,LATAM,C,2023-07-12,2023-07-17,2023-07-20,2065
1605,NA,A,2023-07-12,2023-07-17,,2391
1606,NA,B,2023-07-12,2023-07-17,2023-07-20,2679
1607,NA,C,2023-07-12,2023-07-17,,1069
1608,EU,A,2023-07-12,2023-07-17,2023-07-18,541
1609,EU,B,2023-07-12,2023-07-17,2023-07-24,1303
1610,EU,C,2023-07-12,2023-07-17,2023-07-27,1532
1611,APAC,A,2023-07-12,2023-07-17,2023-07-17,697
1612,APAC,B,2023-07-12,2023-07-17,2023-07-20,1919
1613,APAC,C,2023-07-12,2023-07-17,2023-07-24,2108
1614,LATAM,A,2023-07-13,2023-07-18,2023-07-25,2913
1615,LATAM,B,2023-07-13,2023-07-18,2023-07-21,2862
1616,LATAM,C,2023-07-13,2023-07-18,2023-07-21,1808
1617,NA,A,2023-07-13,2023-07-18,2023-07-18,735
1618,NA,B,2023-07-13,2023-07-18,2023-07-28,2650
1619,NA,C,2023-07-13,2023-07-18,2023-07-25,2830
1620,EU,A,2023-07-13,2023-07-18,2023-07-19,2027
1621,EU,B,2023-07-13,2023-07-18,2023-07-15,1442
1622,EU,C,2023-07-13,2023-07-18,2023-07-18,2483
1623,APAC,A,2023-07-13,2023-07-18,2023-07-25,2069
1624,APAC,B,2023-07-13,2023-07-18,,2250
1625,LATAM,A,2023-07-14,2023-07-19,2023-07-19,1116
1626,LATAM,B,2023-07-14,2023-07-19,2023-07-29,1969
1627,LATAM,C,2023-07-14,2023-07-19,2023-07-21,1992
1628,NA,A,2023-07-14,2023-07-19,2023-07-20,1703
1629,NA,B,2023-07-14,2023-07-19,2023-07-26,2343
1630,NA,C,2023-07-14,2023-07-19,2023-07-26,1635
1631,EU,A,2023-07-14,2023-07-19,2023-07-29,2543
1632,EU,C,2023-07-14,2023-07-19,2023-07-22,1760
1633,APAC,A,2023-07-14,2023-07-19,2023-07-19,1718
1634,APAC,C,2023-07-14,2023-07-19,2023-07-19,646
1635,LATAM,B,2023-07-15,2023-07-20,2023-07-22,2810
1636,NA,A,2023-07-15,2023-07-20,2023-07-22,1754
1637,NA,B,2023-07-15,2023-07-20,2023-07-22,1487
1638,NA,C,2023-07-15,2023-07-20,2023-07-27,2387
1639,EU,A,2023-07-15,2023-07-20,2023-07-23,1391
1640,EU,C,2023-07-15,2023-07-20,2023-07-21,2972
1641,APAC,A,2023-07-15,2023-07-20,2023-07-30,1443
1642,APAC,B,2023-07-15,2023-07-20,2023-07-23,2844
1643,APAC,C,2023-07-15,2023-07-20,2023-07-30,2562
1644,LATAM,A,2023-07-16,2023-07-21,2023-07-22,1469
1645,LATAM,C,2023-07-16,2023-07-21,2023-07-21,879
1646,NA,A,2023-07-16,2023-07-21,,1977
1647,NA,B,2023-07-16,2023-07-21,2023-07-23,2506
1648,EU,A,2023-07-16,2023-07-21,2023-07-31,2836
1649,EU,B,2023-07-16,2023-07-21,2023-07-28,2373
1650,EU,C,2023-07-16,2023-07-21,2023-07-24,868
1651,APAC,B,2023-07-16,2023-07-21,2023-07-18,1598
1652,APAC,C,2023-07-16,2023-07-21,2023-07-23,1308
1653,LATAM,A,2023-07-17,2023-07-22,2023-07-23,2704
1654,LATAM,B,2023-07-17,2023-07-22,2023-07-23,1352
1655,LATAM,C,2023-07-17,2023-07-22,2023-07-24,1776
1656,NA,B,2023-07-17,2023-07-22,2023-08-01,2512
1657,NA,C,2023-07-17,2023-07-22,2023-07-25,1667
1658,EU,B,2023-07-17,2023-07-22,2023-07-29,1103
1659,EU,C,2023-07-17,2023-07-22,2023-07-23,1361
1660,APAC,B,2023-07-17,2023-07-22,2023-08-01,1110
1661,LATAM,B,2023-07-18,2023-07-23,2023-07-23,1936
1662,LATAM,C,2023-07-18,2023-07-23,2023-07-25,2610
1663,NA,A,2023-07-18,2023-07-23,2023-07-24,2793
1664,NA,B,2023-07-18,2023-07-23,2023-07-26,2242
1665,EU,A,2023-07-18,2023-07-23,2023-07-25,2822
1666,EU,B,2023-07-18,2023-07-23,2023-07-25,2210
1667,EU,C,2023-07-18,2023-07-23,2023-07-30,2450
1668,APAC,A,2023-07-18,2023-07-23,,1775
1669,APAC,B,2023-07-18,2023-07-23,2023-08-02,1593
1670,LATAM,B,2023-07-19,2023-07-24,2023-07-27,2661
1671,LATAM,C,2023-07-19,2023-07-24,,559
1672,NA,A,2023-07-19,2023-07-24,2023-07-31,1288
1673,NA,B,2023-07-19,2023-07-24,2023-07-31,2011
1674,NA,C,2023-07-19,2023-07-24,2023-07-31,2975
1675,EU,A,2023-07-19,2023-07-24,2023-08-03,791
1676,EU,B,2023-07-19,2023-07-24,2023-07-31,2467
1677,EU,C,2023-07-19,2023-07-24,2023-07-24,930
1678,APAC,A,2023-07-19,2023-07-24,2023-07-25,652
1679,APAC,B,2023-07-19,2023-07-24,2023-07-27,652
1680,APAC,C,2023-07-19,2023-07-24,2023-07-27,1748
1681,LATAM,A,2023-07-20,2023-07-25,2023-07-27,2120
1682,LATAM,B,2023-07-20,2023-07-25,2023-07-28,530
1683,LATAM,C,2023-07-20,2023-07-25,2023-07-27,674
1684,NA,A,2023-07-20,2023-07-25,2023-07-25,1340
1685,EU,A,2023-07-20,2023-07-25,2023-08-04,2234
1686,EU,B,2023-07-20,2023-07-25,2023-07-26,700
1687,APAC,A,2023-07-20,2023-07-25,2023-07-27,2358
1688,APAC,B,2023-07-20,2023-07-25,2023-08-04,1707
1689,APAC,C,2023-07-20,2023-07-25,2023-08-01,680
1690,LATAM,A,2023-07-21,2023-07-26,,1482
1691,LATAM,B,2023-07-21,2023-07-26,2023-07-26,2206
1692,NA,A,2023-07-21,2023-07-26,2023-08-05,1214
1693,NA,C,2023-07-21,2023-07-26,2023-07-29,2352
1694,EU,A,2023-07-21,2023-07-26,2023-07-28,999
1695,EU,C,2023-07-21,2023-07-26,2023-07-27,1549
1696,APAC,B,2023-07-21,2023-07-26,2023-07-28,1329
1697,APAC,C,2023-07-21,2023-07-26,2023-07-26,2553
1698,LATAM,A,2023-07-22,2023-07-27,2023-07-30,2385
1699,LATAM,C,2023-07-22,2023-07-27,2023-07-29,661
1700,NA,B,2023-07-22,2023-07-27,2023-07-24,2174
1701,EU,A,2023-07-22,2023-07-27,2023-08-06,2413
1702,EU,B,2023-07-22,2023-07-27,2023-08-06,1145
1703,EU,C,2023-07-22,2023-07-27,2023-08-03,1673
1704,APAC,A,2023-07-22,2023-07-27,2023-08-06,1940
1705,APAC,B,2023-07-22,2023-07-27,2023-07-29,2799
1706,APAC,C,2023-07-22,2023-07-27,2023-07-27,1229
1707,LATAM,A,2023-07-23,2023-07-28,2023-08-07,1546
1708,LATAM,C,2023-07-23,2023-07-28,2023-08-04,2950
1709,NA,A,2023-07-23,2023-07-28,2023-07-28,528
1710,NA,B,2023-07-23,2023-07-28,2023-07-29,2023
1711,NA,C,2023-07-23,2023-07-28,2023-07-29,531
1712,EU,A,2023-07-23,2023-07-28,2023-08-04,1695
1713,EU,C,2023-07-23,2023-07-28,2023-07-31,750
1714,APAC,A,2023-07-23,2023-07-28,2023-07-29,1620
1715,APAC,B,2023-07-23,2023-07-28,2023-07-31,1672
1716,APAC,C,2023-07-23,2023-07-28,2023-07-29,2190
1717,LATAM,A,2023-07-24,2023-07-29,2023-07-29,528
1718,LATAM,B,2023-07-24,2023-07-29,2023-08-01,2289
1719,NA,B,2023-07-24,2023-07-29,2023-08-08,1983
1720,NA,C,2023-07-24,2023-07-29,2023-07-31,2236
1721,EU,A,2023-07-24,2023-07-29,2023-07-31,2439
1722,EU,B,2023-07-24,2023-07-29,2023-08-05,1208
1723,APAC,A,2023-07-24,2023-07-29,2023-08-08,1803
1724,APAC,B,2023-07-24,2023-07-29,2023-08-08,680
1725,LATAM,A,2023-07-25,2023-07-30,2023-07-31,1482
1726,LATAM,B,2023-07-25,2023-07-30,2023-07-30,1895
1727,LATAM,C,2023-07-25,2023-07-30,2023-08-02,1381
1728,NA,A,2023-07-25,2023-07-30,2023-08-09,1139
1729,NA,B,2023-07-25,2023-07-30,,2664
1730,NA,C,2023-07-25,2023-07-30,2023-08-09,2604
1731,APAC,A,2023-07-25,2023-07-30,2023-07-30,954
1732,APAC,B,2023-07-25,2023-07-30,2023-08-02,2392
1733,APAC,C,2023-07-25,2023-07-30,2023-07-30,1505
1734,LATAM,A,2023-07-26,2023-07-31,,1150
1735,LATAM,B,2023-07-26,2023-07-31,2023-08-07,2924
1736,NA,A,2023-07-26,2023-07-31,2023-08-03,2086
1737,NA,B,2023-07-26,2023-07-31,2023-08-07,893
1738,NA,C,2023-07-26,2023-07-31,2023-07-31,1447
1739,EU,B,2023-07-26,2023-07-31,2023-08-07,549
1740,EU,C,2023-07-26,2023-07-31,2023-08-02,2416
1741,APAC,A,2023-07-26,2023-07-31,2023-08-01,1485
1742,APAC,B,2023-07-26,2023-07-31,2023-07-31,2619
1743,LATAM,A,2023-07-27,2023-08-01,2023-08-01,1731
1744,LATAM,B,2023-07-27,2023-08-01,2023-08-01,2388
1745,LATAM,C,2023-07-27,2023-08-01,2023-08-01,1555
1746,NA,A,2023-07-27,2023-08-01,,2758
1747,EU,A,2023-07-27,2023-08-01,2023-08-02,879
1748,EU,B,2023-07-27,2023-08-01,2023-08-03,1028
1749,EU,C,2023-07-27,2023-08-01,,696
1750,APAC,A,2023-07-27,2023-08-01,2023-08-04,563
1751,APAC,C,2023-07-27,2023-08-01,2023-08-02,2746
1752,LATAM,A,2023-07-28,2023-08-02,2023-08-05,2990
1753,LATAM,B,2023-07-28,2023-08-02,2023-08-09,1679
1754,LATAM,C,2023-07-28,2023-08-02,2023-08-02,1011
1755,NA,A,2023-07-28,2023-08-02,2023-08-12,2942
1756,NA,B,2023-07-28,2023-08-02,2023-08-05,652
1757,EU,C,2023-07-28,2023-08-02,2023-08-12,2937
1758,APAC,A,2023-07-28,2023-08-02,2023-08-12,2713
1759,APAC,B,2023-07-28,2023-08-02,2023-08-05,1787
1760,LATAM,A,2023-07-29,2023-08-03,2023-08-04,513
1761,LATAM,B,2023-07-29,2023-08-03,2023-08-13,2598
1762,NA,A,2023-07-29,2023-08-03,2023-08-03,1414
1763,NA,B,2023-07-29,2023-08-03,2023-08-03,2129
1764,NA,C,2023-07-29,2023-08-03,2023-08-04,1493
1765,EU,A,2023-07-29,2023-08-03,2023-08-10,1749
1766,EU,B,2023-07-29,2023-08-03,2023-08-04,1228
1767,APAC,B,2023-07-29,2023-08-03,2023-08-06,1696
1768,APAC,C,2023-07-29,2023-08-03,2023-08-04,2070
1769,LATAM,A,2023-07-30,2023-08-04,2023-08-14,925
1770,LATAM,B,2023-07-30,2023-08-04,2023-08-06,2766
1771,LATAM,C,2023-07-30,2023-08-04,2023-08-05,597
1772,NA,C,2023-07-30,2023-08-04,2023-08-14,2334
1773,APAC,A,2023-07-30,2023-08-04,2023-08-11,1959
1774,APAC,B,2023-07-30,2023-08-04,2023-08-07,2342
1775,APAC,C,2023-07-30,2023-08-04,2023-08-07,1396
1776,LATAM,B,2023-07-31,2023-08-05,2023-08-05,1400
1777,LATAM,C,2023-07-31,2023-08-05,2023-08-08,1098
1778,NA,A,2023-07-31,2023-08-05,2023-08-08,2651
1779,EU,B,2023-07-31,2023-08-05,,1252
1780,EU,C,2023-07-31,2023-08-05,2023-08-07,1427
1781,APAC,A,2023-07-31,2023-08-05,2023-08-05,918
1782,APAC,B,2023-07-31,2023-08-05,,1858
1783,APAC,C,2023-07-31,2023-08-05,2023-08-15,933
1784,LATAM,B,2023-08-01,2023-08-06,2023-08-06,656
1785,NA,A,2023-08-01,2023-08-06,2023-08-07,2356
1786,NA,B,2023-08-01,2023-08-06,2023-08-06,666
1787,NA,C,2023-08-01,2023-08-06,2023-08-08,2805
1788,EU,A,2023-08-01,2023-08-06,2023-08-07,1990
1789,APAC,A,2023-08-01,2023-08-06,2023-08-09,2984
1790,APAC,B,2023-08-01,2023-08-06,2023-08-08,584
1791,APAC,C,2023-08-01,2023-08-06,2023-08-16,2481
1792,LATAM,A,2023-08-02,2023-08-07,2023-08-10,2087
1793,LATAM,B,2023-08-02,2023-08-07,2023-08-08,1908
1794,NA,C,2023-08-02,2023-08-07,2023-08-07,1770
1795,EU,A,2023-08-02,2023-08-07,2023-08-10,1919
1796,EU,B,2023-08-02,2023-08-07,,2625
1797,APAC,B,2023-08-02,2023-08-07,2023-08-10,2438
1798,APAC,C,2023-08-02,2023-08-07,2023-08-10,802
1799,LATAM,A,2023-08-03,2023-08-08,2023-08-18,674
1800,NA,A,2023-08-03,2023-08-08,2023-08-15,2716
1801,NA,C,2023-08-03,2023-08-08,2023-08-08,2079
1802,EU,B,2023-08-03,2023-08-08,2023-08-09,2954
1803,APAC,B,2023-08-03,2023-08-08,2023-08-18,808
1804,LATAM,A,2023-08-04,2023-08-09,,1007
1805,LATAM,B,2023-08-04,2023-08-09,2023-08-11,2718
1806,NA,A,2023-08-04,2023-08-09,2023-08-10,1090
1807,NA,B,2023-08-04,2023-08-09,,1398
1808,EU,A,2023-08-04,2023-08-09,2023-08-10,1312
1809,EU,B,2023-08-04,2023-08-09,2023-08-12,2983
1810,EU,C,2023-08-04,2023-08-09,2023-08-09,2494
1811,APAC,A,2023-08-04,2023-08-09,2023-08-19,546
1812,APAC,B,2023-08-04,2023-08-09,2023-08-16,1630
1813,LATAM,C,2023-08-05,2023-08-10,2023-08-07,1771
1814,NA,A,2023-08-05,2023-08-10,2023-08-13,981
1815,NA,B,2023-08-05,2023-08-10,2023-08-12,801
1816,NA,C,2023-08-05,2023-08-10,2023-08-20,2722
1817,EU,A,2023-08-05,2023-08-10,2023-08-20,800
1818,EU,B,2023-08-05,2023-08-10,2023-08-12,1055
1819,APAC,A,2023-08-05,2023-08-10,2023-08-12,2562
1820,APAC,B,2023-08-05,2023-08-10,2023-08-20,2544
1821,LATAM,A,2023-08-06,2023-08-11,,712
1822,LATAM,B,2023-08-06,2023-08-11,,635
1823,LATAM,C,2023-08-06,2023-08-11,2023-08-14,1504
1824,NA,A,2023-08-06,2023-08-11,2023-08-11,503
1825,NA,B,2023-08-06,2023-08-11,,1598
1826,NA,C,2023-08-06,2023-08-11,2023-08-21,1029
1827,EU,A,2023-08-06,2023-08-11,2023-08-12,882
1828,EU,B,2023-08-06,2023-08-11,2023-08-12,960
1829,EU,C,2023-08-06,2023-08-11,2023-08-08,845
1830,APAC,A,2023-08-06,2023-08-11,2023-08-13,1090
1831,APAC,B,2023-08-06,2023-08-11,2023-08-08,1018
1832,APAC,C,2023-08-06,2023-08-11,2023-08-13,1956
1833,LATAM,C,2023-08-07,2023-08-12,2023-08-22,2892
1834,NA,A,2023-08-07,2023-08-12,2023-08-22,2503
1835,NA,B,2023-08-07,2023-08-12,2023-08-19,2612
1836,NA,C,2023-08-07,2023-08-12,2023-08-12,2790
1837,EU,A,2023-08-07,2023-08-12,2023-08-12,2384
1838,EU,B,2023-08-07,2023-08-12,2023-08-15,1712
1839,EU,C,2023-08-07,2023-08-12,2023-08-19,2073
1840,APAC,A,2023-08-07,2023-08-12,2023-08-15,2727
1841,LATAM,A,2023-08-08,2023-08-13,2023-08-10,2365
1842,LATAM,B,2023-08-08,2023-08-13,2023-08-16,1824
1843,LATAM,C,2023-08-08,2023-08-13,2023-08-13,2843
1844,NA,A,2023-08-08,2023-08-13,2023-08-23,1106
1845,NA,B,2023-08-08,2023-08-13,2023-08-15,1143
1846,NA,C,2023-08-08,2023-08-13,2023-08-20,2140
1847,EU,A,2023-08-08,2023-08-13,2023-08-15,711
1848,EU,B,2023-08-08,2023-08-13,2023-08-20,1627
1849,EU,C,2023-08-08,2023-08-13,2023-08-13,2258
1850,APAC,A,2023-08-08,2023-08-13,2023-08-13,1635
1851,APAC,C,2023-08-08,2023-08-13,2023-08-14,1176
1852,LATAM,A,2023-08-09,2023-08-14,2023-08-17,2892
1853,LATAM,B,2023-08-09,2023-08-14,2023-08-15,2035
1854,NA,A,2023-08-09,2023-08-14,2023-08-15,1203
1855,NA,B,2023-08-09,2023-08-14,2023-08-15,619
1856,NA,C,2023-08-09,2023-08-14,2023-08-15,1191
1857,EU,A,2023-08-09,2023-08-14,2023-08-15,2660
1858,APAC,A,2023-08-09,2023-08-14,2023-08-17,1081
1859,APAC,B,2023-08-09,2023-08-14,2023-08-15,2435
1860,APAC,C,2023-08-09,2023-08-14,2023-08-15,2088
1861,LATAM,B,2023-08-10,2023-08-15,2023-08-16,2174
1862,LATAM,C,2023-08-10,2023-08-15,2023-08-15,2203
1863,NA,A,2023-08-10,2023-08-15,2023-08-16,1036
1864,EU,A,2023-08-10,2023-08-15,2023-08-16,2178
1865,EU,B,2023-08-10,2023-08-15,2023-08-15,938
1866,EU,C,2023-08-10,2023-08-15,2023-08-16,1454
1867,APAC,B,2023-08-10,2023-08-15,2023-08-16,1172
1868,APAC,C,2023-08-10,2023-08-15,2023-08-25,1378
1869,LATAM,C,2023-08-11,2023-08-16,2023-08-23,1662
1870,NA,C,2023-08-11,2023-08-16,2023-08-18,2234
1871,EU,B,2023-08-11,2023-08-16,2023-08-17,1656
1872,APAC,A,2023-08-11,2023-08-16,2023-08-18,1087
1873,APAC,B,2023-08-11,2023-08-16,2023-08-17,2169
1874,APAC,C,2023-08-11,2023-08-16,2023-08-23,1505
1875,LATAM,A,2023-08-12,2023-08-17,2023-08-24,1168
1876,NA,A,2023-08-12,2023-08-17,2023-08-27,785
1877,NA,C,2023-08-12,2023-08-17,2023-08-20,922
1878,EU,A,2023-08-12,2023-08-17,2023-08-19,2606
1879,EU,B,2023-08-12,2023-08-17,2023-08-18,2700
1880,EU,C,2023-08-12,2023-08-17,2023-08-14,680
1881,APAC,A,2023-08-12,2023-08-17,2023-08-17,2691
1882,APAC,C,2023-08-12,2023-08-17,2023-08-18,896
1883,LATAM,B,2023-08-13,2023-08-18,2023-08-21,1335
1884,EU,A,2023-08-13,2023-08-18,2023-08-21,1507
1885,EU,B,2023-08-13,2023-08-18,2023-08-19,1954
1886,EU,C,2023-08-13,2023-08-18,2023-08-20,1902
1887,APAC,A,2023-08-13,2023-08-18,2023-08-20,1399
1888,APAC,B,2023-08-13,2023-08-18,2023-08-21,2166
1889,LATAM,A,2023-08-14,2023-08-19,2023-08-19,2938
1890,LATAM,B,2023-08-14,2023-08-19,2023-08-20,652
1891,LATAM,C,2023-08-14,2023-08-19,2023-08-20,2346
1892,NA,A,2023-08-14,2023-08-19,2023-08-29,1453
1893,NA,B,2023-08-14,2023-08-19,2023-08-29,2489
1894,EU,A,2023-08-14,2023-08-19,2023-08-19,1425
1895,EU,B,2023-08-14,2023-08-19,,1165
1896,APAC,A,2023-08-14,2023-08-19,2023-08-20,2069
1897,APAC,B,2023-08-14,2023-08-19,,784
1898,LATAM,A,2023-08-15,2023-08-20,2023-08-21,2116
1899,LATAM,B,2023-08-15,2023-08-20,2023-08-23,923
1900,LATAM,C,2023-08-15,2023-08-20,2023-08-22,1601
1901,NA,A,2023-08-15,2023-08-20,2023-08-30,2493
1902,NA,C,2023-08-15,2023-08-20,2023-08-30,1829
1903,EU,A,2023-08-15,2023-08-20,2023-08-27,2858
1904,EU,B,2023-08-15,2023-08-20,,1205
1905,APAC,A,2023-08-15,2023-08-20,2023-08-27,1381
1906,APAC,B,2023-08-15,2023-08-20,2023-08-27,664
1907,APAC,C,2023-08-15,2023-08-20,2023-08-23,2555
1908,LATAM,A,2023-08-16,2023-08-21,2023-08-28,2693
1909,LATAM,B,2023-08-16,2023-08-21,2023-08-23,2895
1910,NA,A,2023-08-16,2023-08-21,2023-08-22,2604
1911,NA,B,2023-08-16,2023-08-21,2023-08-21,2930
1912,NA,C,2023-08-16,2023-08-21,2023-08-23,2857
1913,EU,B,2023-08-16,2023-08-21,2023-08-22,1366
1914,EU,C,2023-08-16,2023-08-21,2023-08-31,590
1915,APAC,B,2023-08-16,2023-08-21,2023-08-21,1905
1916,APAC,C,2023-08-16,2023-08-21,2023-08-28,2093
1917,LATAM,A,2023-08-17,2023-08-22,2023-08-25,1579
1918,NA,A,2023-08-17,2023-08-22,2023-09-01,2175
1919,EU,A,2023-08-17,2023-08-22,2023-08-23,1905
1920,EU,B,2023-08-17,2023-08-22,2023-09-01,2857
1921,EU,C,2023-08-17,2023-08-22,2023-08-23,1416
1922,APAC,A,2023-08-17,2023-08-22,2023-08-25,2973
1923,APAC,B,2023-08-17,2023-08-22,,1991
1924,APAC,C,2023-08-17,2023-08-22,,1654
1925,LATAM,B,2023-08-18,2023-08-23,2023-08-24,1743
1926,LATAM,C,2023-08-18,2023-08-23,2023-09-02,2473
1927,NA,B,2023-08-18,2023-08-23,2023-08-25,2362
1928,EU,B,2023-08-18,2023-08-23,2023-08-30,1324
1929,EU,C,2023-08-18,2023-08-23,2023-08-24,2630
1930,APAC,A,2023-08-18,2023-08-23,2023-08-26,1683
1931,APAC,C,2023-08-18,2023-08-23,2023-09-02,1068
1932,LATAM,A,2023-08-19,2023-08-24,2023-08-25,676
1933,LATAM,B,2023-08-19,2023-08-24,2023-08-31,1846
1934,LATAM,C,2023-08-19,2023-08-24,2023-09-03,833
1935,NA,A,2023-08-19,2023-08-24,2023-08-24,2350
1936,NA,B,2023-08-19,2023-08-24,2023-08-25,2781
1937,NA,C,2023-08-19,2023-08-24,2023-08-25,1074
1938,APAC,A,2023-08-19,2023-08-24,2023-08-31,1983
1939,APAC,B,2023-08-19,2023-08-24,2023-08-24,2254
1940,LATAM,A,2023-08-20,2023-08-25,2023-08-25,1074
1941,LATAM,C,2023-08-20,2023-08-25,2023-08-27,835
1942,NA,A,2023-08-20,2023-08-25,2023-08-28,2164
1943,NA,B,2023-08-20,2023-08-25,2023-08-27,2973
1944,NA,C,2023-08-20,2023-08-25,2023-08-27,1218
1945,EU,A,2023-08-20,2023-08-25,2023-09-01,2019
1946,EU,B,2023-08-20,2023-08-25,2023-08-25,639
1947,EU,C,2023-08-20,2023-08-25,2023-08-26,2293
1948,APAC,B,2023-08-20,2023-08-25,2023-08-26,1521
1949,APAC,C,2023-08-20,2023-08-25,2023-08-27,755
1950,LATAM,A,2023-08-21,2023-08-26,2023-08-28,605
1951,LATAM,B,2023-08-21,2023-08-26,2023-08-29,1680
1952,NA,C,2023-08-21,2023-08-26,2023-09-02,937
1953,EU,A,2023-08-21,2023-08-26,2023-08-29,2659
1954,EU,B,2023-08-21,2023-08-26,2023-09-02,598
1955,EU,C,2023-08-21,2023-08-26,2023-09-02,1903
1956,APAC,A,2023-08-21,2023-08-26,2023-08-29,2754
1957,APAC,C,2023-08-21,2023-08-26,2023-08-29,1261
1958,LATAM,B,2023-08-22,2023-08-27,2023-09-03,2731
1959,NA,B,2023-08-22,2023-08-27,2023-09-03,1680
1960,NA,C,2023-08-22,2023-08-27,2023-08-28,716
1961,EU,B,2023-08-22,2023-08-27,2023-09-06,2876
1962,APAC,A,2023-08-22,2023-08-27,2023-09-03,1080
1963,APAC,B,2023-08-22,2023-08-27,2023-08-28,1474
1964,APAC,C,2023-08-22,2023-08-27,2023-08-29,668
1965,LATAM,A,2023-08-23,2023-08-28,2023-08-28,2542
1966,LATAM,C,2023-08-23,2023-08-28,,1407
1967,NA,A,2023-08-23,2023-08-28,2023-09-04,2908
1968,NA,B,2023-08-23,2023-08-28,2023-08-31,2598
1969,NA,C,2023-08-23,2023-08-28,2023-09-04,2712
1970,EU,A,2023-08-23,2023-08-28,2023-08-28,922
1971,EU,C,2023-08-23,2023-08-28,2023-09-04,891
1972,APAC,A,2023-08-23,2023-08-28,2023-08-29,1290
1973,APAC,C,2023-08-23,2023-08-28,2023-08-29,1268
1974,LATAM,A,2023-08-24,2023-08-29,2023-08-29,1140
1975,LATAM,B,2023-08-24,2023-08-29,2023-08-30,791
1976,NA,A,2023-08-24,2023-08-29,2023-09-08,2100
1977,NA,B,2023-08-24,2023-08-29,2023-08-30,929
1978,NA,C,2023-08-24,2023-08-29,2023-08-31,2873
1979,EU,A,2023-08-24,2023-08-29,2023-09-08,2058
1980,EU,B,2023-08-24,2023-08-29,2023-08-26,1610
1981,EU,C,2023-08-24,2023-08-29,2023-08-30,2772
1982,APAC,B,2023-08-24,2023-08-29,2023-09-01,1532
1983,APAC,C,2023-08-24,2023-08-29,,2905
1984,LATAM,B,2023-08-25,2023-08-30,2023-09-09,1937
1985,LATAM,C,2023-08-25,2023-08-30,2023-09-09,933
